x	y	text
997	81	통계건수11
1017	81	통계건수38
519	81	공개제한시작쪽
876	81	최종수정일시
553	81	최종수정자ID
780	81	승인일자
762	81	단위과제접수상태
858	81	ADD_FILE_ID
247	81	반려여부
349	81	최초등록일시
743	81	상위목적DIV코드
430	82	이력일련번호
897	82	최종수정일시
1037	82	일련번호
416	82	이력일련번호
403	82	SKL_DIV_STEP
642	82	정책집행
656	82	제공방식
976	82	기관그룹명
997	82	통계건수12
1017	82	통계건수39
109	82	CD
449	82	키워드등록일련번호
553	82	최종수정일시
780	82	승인자ID
762	83	단위과제통보여부
858	83	비고
247	83	이관연기년도
349	83	최종수정자ID
743	83	목적분류체계
273	83	특수기록물
430	83	관련기술분류ID
1037	83	처리기관코드
519	83	공개제한끝쪽
403	83	HIGH_CPDIV_COD
642	83	정책수립
656	83	정책집행
109	83	DVD
294	83	첨부파일쪽수
976	83	태그발행
997	83	통계건수13
1017	83	통계건수40
449	84	이력순번
225	84	이관년도 (FK)
780	84	단위과제검수상태
416	84	기술분류변경구분
762	84	단위과제접수건수
858	84	최초등록자ID
247	84	기록물유형
349	84	최종수정일시
743	84	보존기간생성일자
273	84	공개구분
1037	84	등록취급기관
519	84	비공개제한사유
403	85	SKL_DIV_NM
642	85	대표기관코드
656	85	정책수립
976	85	태그발행명
997	85	통계건수14
1017	85	통계건수41
109	85	비고
294	85	용량
225	85	자료관코드 (FK)
430	85	하위계층여부
780	85	기록관반영여부
416	85	변경전분류명
762	85	단위과제조정건수
858	85	최초등록일시
937	85	파일확장자명
247	85	접수년도 (FK)
743	85	보존기간폐지일자
273	85	공개제한부분표시
1037	85	전문관리기관명
449	86	키워드명
403	86	FST_REGR_ID
642	86	정책지원
656	86	대표기관코드
109	86	최초등록일시
976	86	통계집계일시
997	86	통계건수15
1017	86	통계건수42
812	86	기관별준칙년도고유번호
958	86	ORGAN_CODE
430	86	변경전전체분류명
839	86	대분류고유번호
225	86	생산기본목록SID (FK)
780	86	비고
416	86	변경후분류명
762	86	단위과제검수건수
858	86	최종수정자ID
937	86	기계검수식별검증상세내용
247	86	분류체계명
743	86	보존기간책정일자
273	87	열람범위
1037	87	기관명
449	87	작업구분
403	87	FST_REG_DT
642	87	지역
656	87	정책지원
976	87	최초등록일시(YYYYMMDD)
997	87	통계건수16
1017	87	통계건수43
499	87	SID
109	87	최초등록자ID
958	87	TOP_TYPE_CODE
430	87	변경후전체분류명
780	87	최초등록자ID
416	88	변경전참조코드
762	88	요청접수일자
858	88	최종수정일시
937	88	이관년도
247	88	생산현황구분
743	88	처리과보존기간코드
273	88	구기록물보존기간
1037	88	발간주기코드
812	88	등록일
449	88	최초등록자ID
839	88	대분류코드
225	88	최초등록일시
403	88	LST_UPDR_ID
642	88	작업일시
656	88	지역
109	88	최종수정일시
976	88	최초등록자ID
997	88	통계건수17
1017	88	통계건수44
499	88	SID
625	88	단위과제명
958	88	PCOUNT
430	89	변경전전체분류ID
780	89	최초등록일시
416	89	변경후참조코드
762	89	접수자ID
937	89	기관코드
247	89	용량
743	89	처리과책정사유
315	89	이관년도
273	89	내용요약
674	89	소기능분류코드
1037	89	발간수량
494	89	공개제한시작쪽
812	89	등록자ID
839	89	대분류명
479	89	SID (FK)
449	89	최초등록일시
225	90	최초등록자ID
403	90	LST_UPD_DT
642	90	기록센타확인여부
656	90	작업일시
976	90	최종수정자ID
997	90	통계건수18
1017	90	통계건수45
109	90	최종수정자ID
129	90	접수년도 (FK)
625	90	수행부서코드
958	90	TOP_ORGAN_CODE
430	90	변경후전체분류ID
780	90	최종수정자ID
416	90	변경사유
762	90	비고
937	90	건수
247	90	이관구분(RG056)
692	90	총독문서분류코드
713	90	해외문서분류코드
743	90	처리과검토의견
531	90	SID (FK)
273	90	기록물형태
315	90	자료관코드
475	90	재분류구분(02:보존기간재분류)
1037	90	발간주기명
812	91	기관코드 (FK)
449	91	최종수정자ID
839	91	등록일
225	91	최종수정일시
642	91	관리속성작성여부
656	91	기록센타확인여부
976	91	최초등록일시
997	91	통계건수19
1017	91	통계건수46
129	91	생산현황서식구분 (FK)
173	91	접수년도 (FK)
625	91	수행부서명
367	91	기능어등록일련번호
674	91	단위기능분류명
780	91	최종수정일시
416	91	작업일시
494	91	공개제한끝쪽
762	91	최초등록자ID
937	91	최초등록일시
247	91	최초등록일시
743	91	기록관보존기간코드
315	92	승인일련번호
475	92	재분류일자
531	92	SID (FK)
273	92	시청각매체구분
1037	92	발간주기순서
812	92	기준년도ID (FK)
839	92	등록자ID
449	92	최종수정일시
225	92	최종수정자ID
642	92	단위과제설명
656	92	관리속성작성여부
976	92	최종수정일시
997	92	통계건수20
1017	92	통계건수47
692	92	상위총독문서분류코드 (FK)
713	92	상위해외문서분류코드 (FK)
129	92	처리기관코드 (FK)
173	92	생산현황서식구분 (FK)
625	92	과제인수여부
367	92	기능어이력순번
674	92	단위기능분류구분
780	92	조정결과
416	93	작업자ID
526	93	재분류구분(SV078)
762	93	최초등록일시
878	93	기록물종류코드 (FK)
937	93	최초등록자정보
247	93	최초등록자ID
494	93	비공개제한사유
743	93	기록관책정사유
273	93	신구기록물구분
1037	93	등록처리일
387	93	ID
839	93	기관별준칙년도고유번호 (FK)
642	93	과제인수여부
656	93	단위과제설명
692	93	기능레벨구분
713	93	분류레벨구분
997	93	통계건수21
1017	93	통계건수48
129	94	행번호
154	94	접수년도 (FK)
173	94	처리기관코드 (FK)
625	94	과제연계일자
315	94	통보상태구분
475	94	재분류심의여부
674	94	상위단위기능분류코드
294	94	생산기본목록SID (FK)
494	94	최초등록자ID
526	94	재분류일자
762	94	최종수정자ID
878	94	기술영역코드 (FK)
937	94	최종수정일시
517	94	SID (FK)
247	94	최종수정일시
743	94	기록관검토의견
384	94	/
273	94	수정여부
367	95	기능어명
642	95	과제연계일자
656	95	과제인수여부
997	95	통계건수22
1017	95	통계건수49
692	95	총독문서기능코드
713	95	해외문서기능코드
154	95	생산현황서식구분 (FK)
173	95	행번호
625	95	비고
315	95	통보방법
475	95	재분류심의일자
674	95	단위기능분류설명
1037	95	최초등록일시
294	95	생산세부목록SID (FK)
762	95	최종수정일시
878	95	기술항목코드 (FK)
937	95	최종수정자정보
517	95	SID (FK)
247	95	최종수정자ID
494	95	최초등록일시
743	95	법적근거
555	95	통합기록분류코드
273	95	반려여부
129	96	제목
367	96	작업구분
642	96	비고
656	96	과제연계일자
526	96	재분류심의여부
692	96	총독문서기능명
713	96	해외문서기능명
997	96	통계건수23
1017	96	통계건수50
154	96	처리기관코드 (FK)
207	96	접수년도 (FK)
625	96	최초등록자ID
315	96	최초등록일시
475	96	재분류심의결과
191	96	접수년도 (FK)
674	96	단위기능폐지여부
1037	96	최종수정일시
294	96	행번호
382	96	사용여부
494	96	최종수정자ID
878	96	기술세항코드
247	97	구기록물처리과코드
743	97	단위과제설명
273	97	최초등록일시
129	97	권호
173	97	생산부서명
367	97	최초등록자ID
526	97	재분류심의일자
642	97	최초등록자ID
656	97	비고
997	97	통계건수24
1017	97	통계건수51
692	97	총독문서기능설명
713	97	해외문서기능설명
154	97	행번호
207	97	생산현황서식구분 (FK)
437	97	임시보관함ID
555	97	공문서분류년도
625	97	최초등록일시
858	97	단위과제고유번호
898	97	기록물종류코드 (FK)
315	97	최초등록자ID
349	97	기능어등록일련번호
475	97	기관장확인
191	98	생산현황서식구분 (FK)
674	98	단위작업일시
1037	98	형태구분코드
382	98	최초등록자
494	98	최종수정일시
743	98	핵심업무
273	98	최초등록자ID
129	98	발행일자명
173	98	생산일자명
512	98	특수기록물
367	98	최초등록일시
642	98	최초등록일시
656	98	최초등록자ID
294	98	특수목록1
526	98	재분류심의결과
692	98	비고
713	98	비고
878	98	기술세항명
997	98	통계건수25
1017	98	통계건수52
207	99	처리기관코드 (FK)
625	99	최종수정자ID
315	99	최종수정일시
475	99	비공개사유
555	99	공문서번호
898	99	기술영역코드 (FK)
191	99	처리기관코드 (FK)
674	99	단위작업자ID
1037	99	형태구분명
382	99	최초등록일시
225	99	이관년도
743	99	비밀분류
273	99	최종수정일시
129	99	생산부서명
154	99	생산년도
173	99	제목
437	99	임시보관함명
512	99	관련일자
858	99	중분류고유번호 (FK)
349	100	기본목록ID
294	100	특수목록2
367	100	최종수정자ID
526	100	기관장확인
642	100	최종수정자ID
656	100	최초등록일시
878	100	정책영역기술여부
997	100	통계건수26
1017	100	통계건수53
692	100	최초등록자ID
713	100	최초등록자ID
207	100	행번호
555	100	분류코드명
581	100	통합기록분류코드 (FK)
625	100	최종수정일시
898	100	기술항목코드
959	100	TYPE_CODE
315	100	최종수정자ID
475	100	비공개페이지
191	100	행번호
674	100	비고
1037	100	처리부서코드
225	100	자료관코드
382	100	최종수정자
743	100	사용자열람범위
273	100	최종수정자ID
129	101	쪽수
154	101	유형
173	101	내용요약
437	101	보관여부
349	101	기능어순번
512	101	인터넷공개여부
858	101	단위과제명
367	101	최종수정일시
642	101	최종수정일시
656	101	최종수정자ID
294	101	특수목록3
526	101	스케줄링일련번호 (FK)
692	101	최초등록일시
713	101	최초등록일시
878	101	정책분야기술여부
997	101	통계건수27
1017	101	통계건수54
581	101	공문서순번
959	101	ORGAN_CODE
315	101	에크
475	101	비공개대상정보
555	101	단위업무별기능
674	101	최초등록자ID
1037	101	처리부서명
382	101	최종수정일시
743	102	공개여부
400	102	일련번호
129	102	유형구분
154	102	장소
173	102	기록물형태
207	102	관리번호명
414	102	일련번호
437	102	최초등록자ID
512	102	비밀여부
858	102	보존기간근거
898	102	기술항목명
349	102	기능어명
191	102	관리번호명
526	102	비공개사유
642	102	변경사유코드
656	102	최종수정일시
878	102	기록물군기술여부
997	102	통계건수28
1017	102	통계건수55
692	102	최종수정자ID
713	102	최종수정자ID
225	102	이관시작일자
555	102	분류레벨구분
959	102	PCOUNT
315	103	이관회차(파일명의이관회차)
475	103	변경전보존기간
674	103	최초등록일시
1037	103	공개여부
743	103	카드비치여부
839	103	중분류고유번호
129	103	발간주기
154	103	제목
173	103	관련문서번호
207	103	생산일자명
437	103	최초등록일시
581	103	공문서분류년도
349	103	최초등록자ID
512	103	인명
858	103	단위과제코드
898	103	차수
191	103	생산일자명
642	103	변경사유
656	103	변경사유코드
526	103	비공개페이지
692	103	최종수정일시
713	103	최종수정일시
878	103	기록물계열기술여부
997	103	통계건수29
1017	103	통계건수56
225	104	이관종료일자
475	104	변경후보존기간
555	104	주류코드
400	104	기본목록SID
674	104	최종수정자ID
1037	104	공개여부명
414	104	기본목록SID
743	104	조정일자
129	104	형태구분
154	104	재질
173	104	매체
207	104	제목
437	104	최종수정자ID
581	104	공문서번호
858	104	보존기간코드
898	104	담당자ID
349	105	최초등록일시
191	105	제목
526	105	비공개대상정보
656	105	변경사유
878	105	하위기록물계열기술여부
997	105	통계건수30
1017	105	통계건수57
225	105	인수담당자
555	105	대분류코드
839	105	중분류코드
475	105	폐기심의여부
498	105	SID (FK)
400	105	세부목록SID
674	105	최종수정일시
1037	105	저작물이용동의
414	105	홈페이지서비스여부
743	105	조정보존기간코드
129	106	비고
154	106	수량
173	106	보존기간
207	106	분량_커트
437	106	최종수정일시
581	106	구보존구분코드
349	106	최종수정자ID
512	106	사건명
858	106	단위과제보존기간설명
898	106	생성일자
191	106	분량_면수
526	106	변경전보존기간
781	106	접수ID
878	106	기록물철기술여부
1017	106	통계건수58
225	106	비고
839	106	대분류고유번호 (FK)
475	106	폐기심의일자
555	106	중분류공문서코드
498	106	SID (FK)
400	106	홈페이지서비스여부
1037	106	저작물이용동의명
414	106	최초등록자
743	107	조정검토사유
129	107	용역사업명
154	107	규격
173	107	등록건수
207	107	공개구분명
512	107	기구명
581	107	구보존기록명
858	107	등록자ID
898	107	기술항목내용
349	107	최종수정일시
191	107	공개구분명
526	107	변경후보존기간
878	107	기록물건기술여부
1017	107	통계건수59
367	107	기능어등록일련번호
494	107	공개제한시작쪽
781	107	접수순번
225	107	통보상태구분
555	107	세분류공문서코드
839	107	중분류명
475	108	폐기심의결과
400	108	최초등록자
1037	108	통계집계일시
414	108	최초등록일
274	108	생산기본목록SID
743	108	조정검토법적근거
129	108	시행기관
154	108	비고
173	108	비고
207	108	사용필름명
581	108	비고
248	108	생산기본목록SID (FK)
512	108	기관조회
858	108	등록자ID__25468
898	108	비고
191	108	광디스크종류
526	109	폐기심의여부
878	109	필수선택여부
1017	109	통계건수60
225	109	통보방법
839	109	등록일
475	109	폐기보류기간
555	109	상위공문서코드
400	109	최초등록일
1037	109	최초등록자ID
414	109	반영여부
274	109	인계인수순번
743	109	승인일자
494	109	공개제한끝쪽
781	109	변경사유
129	109	최초등록일시
154	109	최초등록일시
173	109	최초등록일시
207	109	최초등록일시
512	109	공개제한사유
581	109	최초등록자ID
898	109	최초등록자ID
248	110	행번호
372	110	SID
191	110	최초등록일시
526	110	폐기심의일자
878	110	차수
225	110	최초등록일시
555	110	보존기간코드
839	110	등록자ID
475	110	최초등록자ID
400	110	반영여부
1037	110	최종수정자ID
384	110	기술분류ID
414	110	반영일시
743	110	승인자ID
129	111	최초등록자ID
154	111	최초등록자ID
173	111	최초등록자ID
207	111	최초등록자ID
367	111	기능어순번
494	111	비공개제한사유
581	111	최초등록일시
781	111	FST_REG_DT
512	111	평가자의견
898	111	최초등록일시
191	111	최초등록자ID
526	111	폐기심의결과
878	111	담당자ID
225	111	최초등록자ID
